# requirement_level_code	M	M	M	R	O	O	R	O	M	M	O	O	O	O	R	O	O	O	O	O	O	O	O	O	M	M	O	O	O	M	M	M	R	R	R	HR	HR	HR	HR	HR	O	O	O	R	R	R	O	O	O	HR	HR	R	R	HR	R	HR	HR	HR	HR	R	R	R	O	O	HR	HR	R	R	HR	HR	R	R	R	R	R	O	O	R	O	O	R	R	R	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	R	R	R	R	R	O	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
# section	Sample information	Sample information	Sample information	Sample relations	Sample relations	Sample relations	Sample relations	Sample relations	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Project	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	User defined	User defined	Environment	Environment	Environment	Environment	Environment	User defined	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Data management	Data management	Sample collection	Nucleic acid extraction	Nucleic acid extraction
samp_name	samp_category	neg_cont_type	pos_cont_type	materialSampleID	sample_derived_from	sample_composed_of	rel_cont_id	biological_rep_relation	decimalLongitude	decimalLatitude	verbatimLongitude	verbatimLatitude	verbatimCoordinateSystem	verbatimSRS	expedition_id	cruiseName	cruiseURL	cruiseStartDate	cruiseEndDate	cruiseLocation	geomeName	geomeURL	expeditionReportName	expeditionReportURL	geo_loc_name	eventDate	eventDurationValue	verbatimEventDate	verbatimEventTime	env_broad_scale	env_local_scale	env_medium	habitat_natural_artificial_0_1	samp_collect_method	samp_collect_device	samp_size	samp_size_unit	samp_store_temp	samp_store_sol	samp_store_dur	samp_store_loc	dna_store_loc	samp_store_method_additional	samp_mat_process	filter_passive_active_0_1	stationed_sample_dur	pump_flow_rate	pump_flow_rate_unit	prefilter_material	size_frac_low	size_frac	filter_diameter	filter_surface_area	filter_material	filter_name	precip_chem_prep	precip_force_prep	precip_time_prep	precip_temp_prep	prepped_samp_store_temp	prepped_samp_store_sol	prepped_samp_store_dur	prep_method_additional	date_ext	samp_vol_we_dna_ext	samp_vol_we_dna_ext_unit	nucl_acid_ext_lysis	nucl_acid_ext_sep	nucl_acid_ext	nucl_acid_ext_kit	nucl_acid_ext_modify	dna_cleanup_0_1	dna_cleanup_method	concentration	concentration_unit	concentration_method	ratioOfAbsorbance260_280	pool_dna_num	nucl_acid_ext_method_additional	samp_weather	minimumDepthInMeters	maximumDepthInMeters	tot_depth_water_col	elev	temp	chlorophyll	light_intensity	ph	ph_meth	salinity	suspend_part_matter	tidal_stage	turbidity	water_current	solar_irradiance	wind_direction	wind_speed	diss_inorg_carb	diss_inorg_carb_unit	diss_inorg_nitro	diss_inorg_nitro_unit	diss_org_carb	diss_org_carb_unit	diss_org_nitro	diss_org_nitro_unit	diss_oxygen	diss_oxygen_unit	tot_diss_nitro	tot_diss_nitro_unit	tot_inorg_nitro	tot_inorg_nitro_unit	tot_nitro	tot_nitro_unit	tot_part_carb	tot_part_carb_unit	tot_org_carb	tot_org_carb_unit	tot_org_c_meth	tot_nitro_content	tot_nitro_content_unit	tot_nitro_cont_meth	tot_carb	tot_carb_unit	part_org_carb	part_org_carb_unit	part_org_nitro	part_org_nitro_unit	nitrate	nitrate_unit	nitrite	nitrite_unit	nitro	nitro_unit	org_carb	org_carb_unit	org_matter	org_matter_unit	org_nitro	org_nitro_unit	dna_conc	dna_conc_unit	ammonium	ammonium_unit	carbonate	carbonate_unit	hydrogen_ion	hydrogen_ion_unit	nitrate_plus_nitrite	nitrate_plus_nitrite_unit	omega_arag	pco2	pco2_unit	phosphate	phosphate_unit	pressure	pressure_unit	silicate	silicate_unit	tot_alkalinity	tot_alkalinity_unit	transmittance	transmittance_unit	serial_number	line_id	station_id	ctd_cast_number	ctd_bottle_number	replicate_number	extract_id	extract_plate	extract_well_number	extract_well_position	biosample_accession	organism	samp_collect_notes	dna_yield	dna_yield_unit
EX2301_D06_BLW	negative control	field negative		EX2301_D06_BLW					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: North Astoria Canyon	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														0.5	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE6									Blank Water Specimen		
EX2301_D06_06W	sample			EX2301_D06_06W					-125.808467	46.492102					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: North Astoria Canyon	2023-04-23T21:28:27Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2409.429932	2409.429932			1.768000007					34.63100052																2.380000114	mg/L																																																											DIVE6	Niskin 5								Niskin 5		
EX2301_D06_05W	sample			EX2301_D06_05W					-125.808373	46.492033					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: North Astoria Canyon	2023-04-23T21:21:07Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2409.98291	2409.98291			1.761000037					34.63299942																2.395999908	mg/L																																																											DIVE6	Niskin 4								Niskin 4		
EX2301_D06_04W	sample			EX2301_D06_04W					-125.808298	46.49201					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: North Astoria Canyon	2023-04-23T21:20:05Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2411.308105	2411.308105			1.764000058					34.63399887																2.348999977	mg/L																																																											DIVE6	Niskin 3								Niskin 3		
EX2301_D06_03W	sample			EX2301_D06_03W					-125.808238	46.491965					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: North Astoria Canyon	2023-04-23T21:19:19Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2413.047119	2413.047119			1.764999986					34.63199997																2.34800005	mg/L																																																											DIVE6	Niskin 2								Niskin 2		
EX2301_D06_02W	sample			EX2301_D06_02W					-125.808103	46.492069					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: North Astoria Canyon	2023-04-23T21:18:10Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2412.427002	2412.427002			1.771000028					34.64099884																2.296999931	mg/L																																																											DIVE6	Niskin 1								Niskin 1		
EX2301_D04_BLW	negative control	field negative		EX2301_D04_BLW					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Trinidad Slump	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														0.5	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE4									Blank Water Specimen		
EX2301_D04_06W	sample			EX2301_D04_06W					-125.095281	41.494889					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Trinidad Slump	2023-04-20T22:11:10Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2315.146973	2315.146973			1.789999962					34.62799835																2.493000031	mg/L																																																											DIVE4											
EX2301_D04_05W	sample			EX2301_D04_05W					-125.095419	41.494922					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Trinidad Slump	2023-04-20T22:10:33Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2313.874023	2313.874023			1.804999948					34.62799835																2.500999928	mg/L																																																											DIVE4											
EX2301_D04_04W	sample			EX2301_D04_04W					-125.095416	41.494879					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Trinidad Slump	2023-04-20T22:09:42Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2315.559082	2315.559082			1.786000013					34.62799835																2.454999924	mg/L																																																											DIVE4											
EX2301_D04_03W	sample			EX2301_D04_03W					-125.095439	41.49497					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Trinidad Slump	2023-04-20T22:08:47Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2314.025879	2314.025879			1.786999941					34.62799835																2.443000078	mg/L																																																											DIVE4											
EX2301_D04_02W	sample			EX2301_D04_02W					-125.095577	41.494953					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Trinidad Slump	2023-04-20T22:07:39Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															2316.368896	2316.368896			1.80400002					34.62799835																2.46600008	mg/L																																																											DIVE4											
EX2301_D03_BLW	negative control	field negative		EX2301_D03_BLW					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Deep Mendocino Flats	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														0.5	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE3									Blank Water Specimen		
EX2301_D03_06W	sample			EX2301_D03_06W					-126.125544	40.133195					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Deep Mendocino Flats	2023-04-19T21:03:03Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															3947.474121	3947.474121			1.485999942					34.67200089																3.680000067	mg/L																																																											DIVE3	Niskin 5								Niskin 5		
EX2301_D03_05W	sample			EX2301_D03_05W					-126.125487	40.133194					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Deep Mendocino Flats	2023-04-19T21:02:03Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															3947.63501	3947.63501			1.49000001					34.66799927																3.635999918	mg/L																																																											DIVE3	Niskin 4								Niskin 4		
EX2301_D03_04W	sample			EX2301_D03_04W					-126.125672	40.133181					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Deep Mendocino Flats	2023-04-19T21:01:03Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															3947.98291	3947.98291			1.493000031					34.66899872																3.680999994	mg/L																																																											DIVE3	Niskin 3								Niskin 3		
EX2301_D03_03W	sample			EX2301_D03_03W					-126.125685	40.133175					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Deep Mendocino Flats	2023-04-19T21:00:05Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															3948.797119	3948.797119			1.491999984					34.66400146																3.611000061	mg/L																																																											DIVE3	Niskin 2								Niskin 2		
EX2301_D03_02W	sample			EX2301_D03_02W					-126.12575	40.133145					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Deep Mendocino Flats	2023-04-19T20:59:06Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															3948.447998	3948.447998			1.493000031					34.66199875																3.776000023	mg/L																																																											DIVE3	Niskin 1								Niskin 1		
EX2301_D02_BLW	negative control	field negative		EX2301_D02_BLW					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Mendocino Flats	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														0.5	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE2									Blank Water Specimen		
EX2301_D02_05W	sample			EX2301_D02_05W					-124.892448	40.172897					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Mendocino Flats	2023-04-17T20:12:14Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															755.2329712	755.2329712			4.372000217					34.19900131																0.509999991	mg/L																																																											DIVE2											
EX2301_D02_04W	sample			EX2301_D02_04W					-124.89243	40.172904					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Mendocino Flats	2023-04-17T20:11:25Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															777.90802	777.90802			4.303999901					34.2159996																0.474000007	mg/L																																																											DIVE2											
EX2301_D02_03W	sample			EX2301_D02_03W					-124.892495	40.172877					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Mendocino Flats	2023-04-17T20:10:23Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															804.5050049	804.5050049			4.204999924					34.25400162																0.623000026	mg/L																																																											DIVE2											
EX2301_D02_02W	sample			EX2301_D02_02W					-124.892475	40.172888					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Mendocino Flats	2023-04-17T20:09:50Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															820.1879883	820.1879883			4.171999931					34.25500107																0.643999994	mg/L																																																											DIVE2											
EX2301_D02_01W	sample			EX2301_D02_01W					-124.892482	40.172871					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Mendocino Flats	2023-04-17T20:09:01Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															843.5440063	843.5440063			4.09100008					34.30099869																0.833999991	mg/L																																																											DIVE2											
EX2301_D01_BLW	negative control	field negative		EX2301_D01_BLW					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Tillamook Flats	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														500	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											DIVE1									Blank Water Specimen		
EX2301_D01_05W	sample			EX2301_D01_05W					-124.755484	45.466082					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Tillamook Flats	2023-04-15T18:19:31Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															556.7639771	556.7639771			4.940999985					34.18099976																0.61500001	mg/L																																																											DIVE1											
EX2301_D01_04W	sample			EX2301_D01_04W					-124.755398	45.466216					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Tillamook Flats	2023-04-15T18:17:29Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															553.3060303	553.3060303			4.943999767					34.17699814																0.552999973	mg/L																																																											DIVE1											
EX2301_D01_03W	sample			EX2301_D01_03W					-124.755599	45.466362					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Tillamook Flats	2023-04-15T18:14:31Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															558.4180298	558.4180298			4.941999912					34.18099976																0.572000027	mg/L																																																											DIVE1											
EX2301_D01_02W	sample			EX2301_D01_02W					-124.755678	45.466507					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Tillamook Flats	2023-04-15T18:11:45Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															554.6409912	554.6409912			4.941999912					34.18000031																0.60799998	mg/L																																																											DIVE1											
EX2301_D01_01W	sample			EX2301_D01_01W					-124.755597	45.466552					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Tillamook Flats	2023-04-15T18:10:05Z				missing: not provided	missing: not provided	missing: not provided			ROV				Frozen												0.22														1	L															558.1539917	558.1539917			4.941999912					34.17499924																0.606000006	mg/L																																																											DIVE1											
EX2301_CTD01_FIELD01_18S	negative control	field negative		not applicable: control sample					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	4/13/23	4/27/23	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	not applicable: control sample	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided																																																																																																																																																	
EX2301_CTD002_B12	sample			EX2301_CTD002_B12					-150.487	56.63658					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	6/5/23	6/20/23	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	6/19/23 22:10				missing: not provided	missing: not provided	missing: not provided			CTD				DNA/RNA Shield												0.45														2	L															0.7190046296	0.7190046296			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											CTD2											
EX2301_CTD002_B11	sample			EX2301_CTD002_B11					-150.487	56.6366					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	6/5/23	6/20/23	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	6/19/23 22:06				missing: not provided	missing: not provided	missing: not provided			CTD				DNA/RNA Shield												0.45														2	L															0.2970023148	0.2970023148			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											CTD2											
EX2301_CTD002_B10	sample			EX2301_CTD002_B10					-150.487	56.63658					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	6/5/23	6/20/23	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	6/19/23 22:03				missing: not provided	missing: not provided	missing: not provided			CTD				DNA/RNA Shield												0.45														2	L															0.6020023148	0.6020023148			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											CTD2											
