# requirement_level_code	M	M	M	R	O	O	R	O	M	M	O	O	O	O	R	O	O	O	O	O	O	O	O	O	M	M	O	O	O	M	M	M	R	R	R	HR	HR	HR	HR	HR	O	O	O	R	R	R	O	O	O	HR	HR	R	R	HR	R	HR	HR	HR	HR	R	R	R	O	O	HR	HR	R	R	HR	HR	R	R	R	R	R	O	O	R	O	O	R	R	R	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	R	R	R	R	R	O	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	O	O	O	O
# section	Sample information	Sample information	Sample information	Sample relations	Sample relations	Sample relations	Sample relations	Sample relations	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Project	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	User defined	User defined	Environment	Environment	Environment	Environment	Environment	User defined	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Data management	Data management	Sample collection	Nucleic acid extraction	Nucleic acid extraction	User defined	User defined	User defined	User defined
samp_name	samp_category	neg_cont_type	pos_cont_type	materialSampleID	sample_derived_from	sample_composed_of	rel_cont_id	biological_rep_relation	decimalLongitude	decimalLatitude	verbatimLongitude	verbatimLatitude	verbatimCoordinateSystem	verbatimSRS	expedition_id	cruiseName	cruiseURL	cruiseStartDate	cruiseEndDate	cruiseLocation	geomeName	geomeURL	expeditionReportName	expeditionReportURL	geo_loc_name	eventDate	eventDurationValue	verbatimEventDate	verbatimEventTime	env_broad_scale	env_local_scale	env_medium	habitat_natural_artificial_0_1	samp_collect_method	samp_collect_device	samp_size	samp_size_unit	samp_store_temp	samp_store_sol	samp_store_dur	samp_store_loc	dna_store_loc	samp_store_method_additional	samp_mat_process	filter_passive_active_0_1	stationed_sample_dur	pump_flow_rate	pump_flow_rate_unit	prefilter_material	size_frac_low	size_frac	filter_diameter	filter_surface_area	filter_material	filter_name	precip_chem_prep	precip_force_prep	precip_time_prep	precip_temp_prep	prepped_samp_store_temp	prepped_samp_store_sol	prepped_samp_store_dur	prep_method_additional	date_ext	samp_vol_we_dna_ext	samp_vol_we_dna_ext_unit	nucl_acid_ext_lysis	nucl_acid_ext_sep	nucl_acid_ext	nucl_acid_ext_kit	nucl_acid_ext_modify	dna_cleanup_0_1	dna_cleanup_method	concentration	concentration_unit	concentration_method	ratioOfAbsorbance260_280	pool_dna_num	nucl_acid_ext_method_additional	samp_weather	minimumDepthInMeters	maximumDepthInMeters	tot_depth_water_col	elev	temp	chlorophyll	light_intensity	ph	ph_meth	salinity	suspend_part_matter	tidal_stage	turbidity	water_current	solar_irradiance	wind_direction	wind_speed	diss_inorg_carb	diss_inorg_carb_unit	diss_inorg_nitro	diss_inorg_nitro_unit	diss_org_carb	diss_org_carb_unit	diss_org_nitro	diss_org_nitro_unit	diss_oxygen	diss_oxygen_unit	tot_diss_nitro	tot_diss_nitro_unit	tot_inorg_nitro	tot_inorg_nitro_unit	tot_nitro	tot_nitro_unit	tot_part_carb	tot_part_carb_unit	tot_org_carb	tot_org_carb_unit	tot_org_c_meth	tot_nitro_content	tot_nitro_content_unit	tot_nitro_cont_meth	tot_carb	tot_carb_unit	part_org_carb	part_org_carb_unit	part_org_nitro	part_org_nitro_unit	nitrate	nitrate_unit	nitrite	nitrite_unit	nitro	nitro_unit	org_carb	org_carb_unit	org_matter	org_matter_unit	org_nitro	org_nitro_unit	dna_conc	dna_conc_unit	ammonium	ammonium_unit	carbonate	carbonate_unit	hydrogen_ion	hydrogen_ion_unit	nitrate_plus_nitrite	nitrate_plus_nitrite_unit	omega_arag	pco2	pco2_unit	phosphate	phosphate_unit	pressure	pressure_unit	silicate	silicate_unit	tot_alkalinity	tot_alkalinity_unit	transmittance	transmittance_unit	serial_number	line_id	station_id	ctd_cast_number	ctd_bottle_number	replicate_number	extract_id	extract_plate	extract_well_number	extract_well_position	biosample_accession	organism	samp_collect_notes	dna_yield	dna_yield_unit	bcid	collectorList	continentOcean	microHabitat
EX2301_D07_BLW	negative control	field negative		EX2301_D07_BLW					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	not applicable: control sample	not applicable: control sample	missing: not collected	2023, 04, 24	missing: not provided	not applicable: negative control	not applicable: negative control	not applicable: negative control	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample		Frozen												0														0	L															not applicable: control sample	not applicable: control sample	missing: not provided		not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																								EX2301_D07_BLW			not applicable: control sample	not applicable: control sample								Blank Water Specimen  Tap Water from NOAA Okeanos Explorer			https://n2t.net/ark:/21547/FjD2EX2301_D07_BLANK	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D08_06W	sample			EX2301_D08_06W					-125.817215	48.154496					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon	2023-04-25T22:38:29Z	missing: not collected	2023-04-25T22:38:29Z	2023-04-25T22:38:29Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															908.6220093	908.6220093	missing: not provided		3.627000093					34.36500168																0.3869999945	mg/L																																																								EX2301_D08_06W			DIVE08	not applicable: sample group								Niskin 1  Niskin 1			https://n2t.net/ark:/21547/FjD2EX2301_D08_06	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D08_07W	sample			EX2301_D08_07W					-125.817259	48.154468					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon	2023-04-25T22:39:59Z	missing: not collected	2023-04-25T22:39:59Z	2023-04-25T22:39:59Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															907.7940063	907.7940063	missing: not provided		3.622999907					34.36700058																0.3829999864	mg/L																																																								EX2301_D08_07W			DIVE08	not applicable: sample group								Niskin 2  Niskin 2			https://n2t.net/ark:/21547/FjD2EX2301_D08_07	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D08_08W	sample			EX2301_D08_08W					-125.817296	48.154466					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon	2023-04-25T22:41:22Z	missing: not collected	2023-04-25T22:41:22Z	2023-04-25T22:41:22Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															908.8640137	908.8640137	missing: not provided		3.63499999					34.36199951																0.3799999952	mg/L																																																								EX2301_D08_08W			DIVE08	not applicable: sample group								Niskin 3  Niskin 3			https://n2t.net/ark:/21547/FjD2EX2301_D08_08	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D08_09W	sample			EX2301_D08_09W					-125.817309	48.154447					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon	2023-04-25T22:42:59Z	missing: not collected	2023-04-25T22:42:59Z	2023-04-25T22:42:59Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															909.875	909.875	missing: not provided		3.64199996					34.35900116																0.3490000069	mg/L																																																								EX2301_D08_09W			DIVE08	not applicable: sample group								Niskin 4  Niskin 4			https://n2t.net/ark:/21547/FjD2EX2301_D08_09	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D08_10W	sample			EX2301_D08_10W					-125.81739	48.154399					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon	2023-04-25T22:44:49Z	missing: not collected	2023-04-25T22:44:49Z	2023-04-25T22:44:49Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															907.9400024	907.9400024	missing: not provided		3.634000063					34.36500168																0.3540000021	mg/L																																																								EX2301_D08_10W			DIVE08	not applicable: sample group								Niskin 5  Niskin 5			https://n2t.net/ark:/21547/FjD2EX2301_D08_10	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D08_BLW	negative control	field negative		EX2301_D08_BLW					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	not applicable: control sample	not applicable: control sample	missing: not collected	2023, 04, 25	missing: not provided	not applicable: negative control	not applicable: negative control	not applicable: negative control	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample		Frozen												0.2199999988														0.5	L															not applicable: control sample	not applicable: control sample	missing: not provided		not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																								EX2301_D08_BLW			not applicable: control sample	not applicable: control sample								Blank Water Specimen  Tap Water from NOAA Okeanos Explorer			https://n2t.net/ark:/21547/FjD2EX2301_D08_BLANK	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D09_04W	sample			EX2301_D09_04W					-125.773027	48.170823					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon 2	2023-04-26T22:05:08Z	missing: not collected	2023-04-26T22:05:08Z	2023-04-26T22:05:08Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															774.1270142	774.1270142	missing: not provided		4.164999962					34.27000046																0.3770000041	mg/L																																																								EX2301_D09_04W			DIVE09	not applicable: sample group								Water sample for eDNA			https://n2t.net/ark:/21547/FjD2EX2301_D09_04	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D09_05W	sample			EX2301_D09_05W					-125.773066	48.170767					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon 2	2023-04-26T22:09:18Z	missing: not collected	2023-04-26T22:09:18Z	2023-04-26T22:09:18Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															774.2670288	774.2670288	missing: not provided		4.138000011					34.27600098																0.4009999931	mg/L																																																								EX2301_D09_05W			DIVE09	not applicable: sample group								Water sample for eDNA			https://n2t.net/ark:/21547/FjD2EX2301_D09_05	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D09_06W	sample			EX2301_D09_06W					-125.772869	48.170572					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon 2	2023-04-26T22:17:45Z	missing: not collected	2023-04-26T22:17:45Z	2023-04-26T22:17:45Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															765.2559814	765.2559814	missing: not provided		4.164999962					34.27000046																0.4370000064	mg/L																																																								EX2301_D09_06W			DIVE09	not applicable: sample group								Water sample for eDNA			https://n2t.net/ark:/21547/FjD2EX2301_D09_06	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D09_07W	sample			EX2301_D09_07W					-125.772774	48.170511					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon 2	2023-04-26T22:21:26Z	missing: not collected	2023-04-26T22:21:26Z	2023-04-26T22:21:26Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															763.3179932	763.3179932	missing: not provided		4.175000191					34.26800156																0.4059999883	mg/L																																																								EX2301_D09_07W			DIVE09	not applicable: sample group								Water sample for eDNA			https://n2t.net/ark:/21547/FjD2EX2301_D09_07	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D09_08W	sample			EX2301_D09_08W					-125.772632	48.17031					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	U.S. Westcoast: Nininat Canyon 2	2023-04-26T22:35:35Z	missing: not collected	2023-04-26T22:35:35Z	2023-04-26T22:35:35Z	marine biome [ENVO:00000447]	marine mesopelagic zone [ENVO:00000213]	sea water [ENVO:00002149]	0	1.7 liters water by Niskin on D2	ROV	1.7	L		Frozen												0.2199999988														1	L															757.8330078	757.8330078	missing: not provided		4.190999985					34.26399994																0.3720000088	mg/L																																																								EX2301_D09_08W			DIVE09	not applicable: sample group								Water sample for eDNA			https://n2t.net/ark:/21547/FjD2EX2301_D09_08	NOAA Ocean Exploration	Pacific Ocean	
EX2301_D09_BLW	negative control	field negative		EX2301_D09_BLW					not applicable: control sample	not applicable: control sample					EX2301	2023 Shakedown + EXPRESS West Coast Exploration	https://oceanexplorer.noaa.gov/okeanos/explorations/express/ex2301/welcome.html	2023-04-13 00:00:00	2023-04-27 00:00:00	U.S. Westcoast	EX2301_eDNA (EX2301_eDNA)	https://geome-db.org/record/ark:/21547/FjB2	EX-23-01	https://repository.library.noaa.gov/view/noaa/55891	not applicable: control sample	not applicable: control sample	missing: not collected	2023, 04, 26	missing: not provided	not applicable: negative control	not applicable: negative control	not applicable: negative control	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample	not applicable: control sample		Frozen												0.2199999988														0.5	L															not applicable: control sample	not applicable: control sample	missing: not provided		not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																								EX2301_D09_BLW			not applicable: control sample	not applicable: control sample								Blank Water Specimen  Tap Water from NOAA Okeanos Explorer			https://n2t.net/ark:/21547/FjD2EX2301_D09_BLANK	NOAA Ocean Exploration	Pacific Ocean	
EX2303_CTD002_B01	sample			EX2303_CTD002_B01					-150.487	56.6366					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	2023-06-05 00:00:00	2023-06-20 00:00:00	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	2023-06-19 20:21:32	missing: not collected	2023-06-19 20:21:32	2023-06-19 20:21:32	marine biome [ENVO:00000447]	marine epipelagic zone [ENVO:00000212]	sea water [ENVO:00002149]	0	CTD rosette system on Okeanos Explorer	CTD	10	L		missing: not provided												0.45														2	L															0.3090046296	0.3090046296	missing: not provided		missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																								EX2303_CTD002_B01			CTD002	B01														
EX2303_CTD002_B02	sample			EX2303_CTD002_B02					-150.487	56.6366					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	2023-06-05 00:00:00	2023-06-20 00:00:00	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	2023-06-19 20:33:14	missing: not collected	2023-06-19 20:33:14	2023-06-19 20:33:14	marine biome [ENVO:00000447]	marine epipelagic zone [ENVO:00000212]	sea water [ENVO:00002149]	0	CTD rosette system on Okeanos Explorer	CTD	10	L		missing: not provided												0.45														2	L															0.6129976852	0.6129976852	missing: not provided		missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																								EX2303_CTD002_B02			CTD002	B02														
EX2303_CTD002_B03	sample			EX2303_CTD002_B03					-150.487	56.63658					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	2023-06-05 00:00:00	2023-06-20 00:00:00	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	2023-06-19 20:53:45	missing: not collected	2023-06-19 20:53:45	2023-06-19 20:53:45	marine biome [ENVO:00000447]	marine epipelagic zone [ENVO:00000212]	sea water [ENVO:00002149]	0	CTD rosette system on Okeanos Explorer	CTD	10	L		missing: not provided												0.45														2	L															0.6340046296	0.6340046296	missing: not provided		missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																								EX2303_CTD002_B03			CTD002	B03														
EX2303_CTD002_B04	sample			EX2303_CTD002_B04					-150.487	56.63658					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	2023-06-05 00:00:00	2023-06-20 00:00:00	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	2023-06-19 21:14:58	missing: not collected	2023-06-19 21:14:58	2023-06-19 21:14:58	marine biome [ENVO:00000447]	marine epipelagic zone [ENVO:00000212]	sea water [ENVO:00002149]	0	CTD rosette system on Okeanos Explorer	CTD	10	L		missing: not provided												0.45														2	L															0.9279976852	0.9279976852	missing: not provided		missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																								EX2303_CTD002_B04			CTD002	B04														
EX2303_CTD002_B05	sample			EX2303_CTD002_B05					-150.487	56.63658					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	2023-06-05 00:00:00	2023-06-20 00:00:00	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	2023-06-19 21:26:26	missing: not collected	2023-06-19 21:26:26	2023-06-19 21:26:26	marine biome [ENVO:00000447]	marine epipelagic zone [ENVO:00000212]	sea water [ENVO:00002149]	0	CTD rosette system on Okeanos Explorer	CTD	10	L		missing: not provided												0.45														2	L															0.03400462963	0.03400462963	missing: not provided		missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																								EX2303_CTD002_B05			CTD002	B05														
EX2303_CTD002_B06	sample			EX2303_CTD002_B06					-150.487	56.63658					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	2023-06-05 00:00:00	2023-06-20 00:00:00	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	2023-06-19 21:38:12	missing: not collected	2023-06-19 21:38:12	2023-06-19 21:38:12	marine biome [ENVO:00000447]	marine epipelagic zone [ENVO:00000212]	sea water [ENVO:00002149]	0	CTD rosette system on Okeanos Explorer	CTD	10	L		missing: not provided												0.45														2	L															0.1040046296	0.1040046296	missing: not provided		missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																								EX2303_CTD002_B06			CTD002	B06														
EX2303_CTD002_B07	sample			EX2303_CTD002_B07					-150.487	56.63658					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	2023-06-05 00:00:00	2023-06-20 00:00:00	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	2023-06-19 21:44:11	missing: not collected	2023-06-19 21:44:11	2023-06-19 21:44:11	marine biome [ENVO:00000447]	marine epipelagic zone [ENVO:00000212]	sea water [ENVO:00002149]	0	CTD rosette system on Okeanos Explorer	CTD	10	L		missing: not provided												0.45														2	L															0.1090046296	0.1090046296	missing: not provided		missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																								EX2303_CTD002_B07			CTD002	B07														
EX2303_CTD002_B08	sample			EX2303_CTD002_B08					-150.487	56.63658					EX2303	Seascape Alaska 2: Aleutians Deepwater Mapping	https://oceanexplorer.noaa.gov/okeanos/explorations/seascape-alaska/ex2303/welcome.html	2023-06-05 00:00:00	2023-06-20 00:00:00	Alaska	EX2303_eDNA (EX2303_eDNA)	https://geome-db.org/record/ark:/21547/Fjm2	EX-23-03	https://repository.library.noaa.gov/view/noaa/56889	Alaska	2023-06-19 21:51:58	missing: not collected	2023-06-19 21:51:58	2023-06-19 21:51:58	marine biome [ENVO:00000447]	marine epipelagic zone [ENVO:00000212]	sea water [ENVO:00002149]	0	CTD rosette system on Okeanos Explorer	CTD	10	L		missing: not provided												0.45														2	L															0.3890046296	0.3890046296	missing: not provided		missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																								EX2303_CTD002_B08			CTD002	B08														
